STOP_NAME,ID_REFA_LDA,CAT_DAY,HOUR,PCT_CHECKINS_s1,PCT_CHECKINS_s2,PCT_CHECKINS_mean
CAMPO-FORMIO,71063.0,JOVS,11.0,3.51,3.99,3.75
CAMPO-FORMIO,71063.0,JOVS,14.0,4.13,4.61,4.37
CAMPO-FORMIO,71063.0,JOVS,18.0,11.17,8.54,9.855
CAMPO-FORMIO,71063.0,JOVS,1.0,0.13,0.16,0.14500000000000002
CAMPO-FORMIO,71063.0,JOVS,21.0,2.39,2.29,2.34
CAMPO-FORMIO,71063.0,SAHV,14.0,7.48,6.68,7.08
CAMPO-FORMIO,71063.0,SAHV,1.0,0.97,0.93,0.95
CAMPO-FORMIO,71063.0,SAHV,21.0,3.49,3.67,3.58
CAMPO-FORMIO,71063.0,SAHV,3.0,0.01,,0.01
CAMPO-FORMIO,71063.0,SAHV,9.0,4.52,4.22,4.369999999999999
CAMPO-FORMIO,71063.0,SAVS,13.0,7.09,6.43,6.76
CAMPO-FORMIO,71063.0,SAVS,16.0,6.59,7.54,7.0649999999999995
CAMPO-FORMIO,71063.0,SAVS,17.0,7.29,6.95,7.12
CAMPO-FORMIO,71063.0,SAVS,1.0,0.98,0.77,0.875
CAMPO-FORMIO,71063.0,SAVS,23.0,2.85,2.55,2.7
CAMPO-FORMIO,71063.0,SAVS,5.0,0.66,0.95,0.8049999999999999
CARDINAL-LEMOINE,71153.0,DIJFP,0.0,2.46,2.08,2.27
CARDINAL-LEMOINE,71153.0,DIJFP,1.0,0.46,0.31,0.385
CARDINAL-LEMOINE,71153.0,JOHV,11.0,2.95,2.93,2.9400000000000004
CARDINAL-LEMOINE,71153.0,JOHV,14.0,4.08,4.15,4.115
CARDINAL-LEMOINE,71153.0,JOHV,17.0,10.69,11.09,10.89
CARDINAL-LEMOINE,71153.0,JOHV,22.0,3.68,3.65,3.665
CARDINAL-LEMOINE,71153.0,JOHV,6.0,0.82,0.81,0.815
CARDINAL-LEMOINE,71153.0,JOVS,15.0,4.72,4.94,4.83
CARDINAL-LEMOINE,71153.0,JOVS,1.0,0.54,0.57,0.5549999999999999
CARDINAL-LEMOINE,71153.0,JOVS,3.0,0.0,0.0,0.0
CARDINAL-LEMOINE,71153.0,SAHV,0.0,5.88,5.6,5.74
CARDINAL-LEMOINE,71153.0,SAHV,15.0,6.59,6.72,6.654999999999999
CARDINAL-LEMOINE,71153.0,SAHV,4.0,0.0,,0.0
CARDINAL-LEMOINE,71153.0,SAHV,5.0,0.59,0.47,0.53
CARDINAL-LEMOINE,71153.0,SAHV,7.0,1.18,1.22,1.2
CARDINAL-LEMOINE,71153.0,SAHV,9.0,2.89,2.75,2.8200000000000003
CARDINAL-LEMOINE,71153.0,SAVS,10.0,3.55,3.72,3.635
CARDINAL-LEMOINE,71153.0,SAVS,15.0,6.16,7.1,6.63
CARDINAL-LEMOINE,71153.0,SAVS,8.0,2.23,2.23,2.23
CARREFOUR PLEYEL,72217.0,DIJFP,0.0,0.49,0.57,0.53
CARREFOUR PLEYEL,72217.0,DIJFP,17.0,9.3,7.43,8.365
CARREFOUR PLEYEL,72217.0,DIJFP,21.0,2.92,3.19,3.0549999999999997
CARREFOUR PLEYEL,72217.0,DIJFP,2.0,0.02,0.02,0.02
CARREFOUR PLEYEL,72217.0,DIJFP,3.0,0.01,0.01,0.01
CARREFOUR PLEYEL,72217.0,JOHV,0.0,0.21,0.21,0.21
CARREFOUR PLEYEL,72217.0,JOHV,18.0,16.2,16.14,16.17
CARREFOUR PLEYEL,72217.0,JOHV,19.0,8.72,8.09,8.405000000000001
CARREFOUR PLEYEL,72217.0,JOHV,1.0,0.04,0.04,0.04
CARREFOUR PLEYEL,72217.0,JOVS,0.0,0.21,0.26,0.235
CARREFOUR PLEYEL,72217.0,JOVS,14.0,3.85,4.04,3.9450000000000003
CARREFOUR PLEYEL,72217.0,JOVS,17.0,17.58,17.94,17.759999999999998
CARREFOUR PLEYEL,72217.0,JOVS,22.0,0.83,1.05,0.94
CARREFOUR PLEYEL,72217.0,JOVS,4.0,0.0,0.01,0.005
CARREFOUR PLEYEL,72217.0,JOVS,7.0,3.66,4.06,3.86
CARREFOUR PLEYEL,72217.0,JOVS,8.0,5.42,5.37,5.395
MAIRIE D'IVRY,70488.0,SAHV,17.0,6.82,6.79,6.805
MAIRIE D'IVRY,70488.0,SAHV,23.0,2.18,1.55,1.8650000000000002
MAIRIE D'IVRY,70488.0,SAVS,19.0,5.67,5.4,5.535
MAISON BLANCHE,70645.0,DIJFP,0.0,0.79,0.9,0.845
MAISON BLANCHE,70645.0,DIJFP,22.0,2.66,2.87,2.765
MAISON BLANCHE,70645.0,JOHV,22.0,1.8,1.83,1.815
MAISON BLANCHE,70645.0,JOHV,7.0,7.03,7.43,7.23
MAISON BLANCHE,70645.0,JOVS,17.0,8.27,8.21,8.24
MAISON BLANCHE,70645.0,SAHV,16.0,6.93,7.21,7.07
MAISON BLANCHE,70645.0,SAHV,23.0,2.62,2.25,2.435
MAISON BLANCHE,70645.0,SAVS,13.0,6.38,6.74,6.5600000000000005
MAISON BLANCHE,70645.0,SAVS,20.0,5.71,5.32,5.515000000000001
MAISON BLANCHE,70645.0,SAVS,21.0,3.76,3.91,3.835
MAISON BLANCHE,70645.0,SAVS,3.0,0.0,0.0,0.0
MAISON BLANCHE,70645.0,SAVS,4.0,0.01,0.01,0.01
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,DIJFP,20.0,3.31,3.61,3.46
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,DIJFP,2.0,0.02,0.01,0.015
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,DIJFP,3.0,0.01,0.0,0.005
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,DIJFP,4.0,0.0,0.01,0.005
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,JOHV,10.0,4.77,4.77,4.77
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,JOHV,13.0,4.22,4.14,4.18
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,JOHV,14.0,3.53,3.58,3.5549999999999997
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,JOHV,16.0,4.75,4.85,4.8
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,JOHV,19.0,3.07,3.15,3.11
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,JOHV,5.0,1.17,1.29,1.23
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,JOVS,0.0,0.23,0.29,0.26
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,SAHV,0.0,1.01,1.05,1.03
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,SAHV,10.0,7.33,7.39,7.359999999999999
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,SAHV,21.0,2.31,2.11,2.21
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,SAVS,0.0,1.07,0.83,0.95
MAISONS-ALFORT-LES JUILLIOTTES,70358.0,SAVS,18.0,5.99,5.99,5.99
MAISONS-ALFORT-STADE,70426.0,DIJFP,10.0,6.62,7.29,6.955
MAISONS-ALFORT-STADE,70426.0,DIJFP,13.0,7.2,7.75,7.475
MAISONS-ALFORT-STADE,70426.0,DIJFP,1.0,0.12,0.13,0.125
MAISONS-ALFORT-STADE,70426.0,DIJFP,22.0,1.87,1.87,1.87
MAISONS-ALFORT-STADE,70426.0,DIJFP,7.0,4.26,2.88,3.57
MAISONS-ALFORT-STADE,70426.0,DIJFP,9.0,6.93,6.81,6.869999999999999
MAISONS-ALFORT-STADE,70426.0,JOHV,11.0,3.5,3.85,3.675
MAISONS-ALFORT-STADE,70426.0,JOHV,15.0,3.25,3.32,3.285
MAISONS-ALFORT-STADE,70426.0,JOHV,20.0,2.07,2.01,2.04
MAISONS-ALFORT-STADE,70426.0,JOVS,11.0,3.94,4.25,4.095
MAISONS-ALFORT-STADE,70426.0,JOVS,12.0,3.96,3.98,3.9699999999999998
MAISONS-ALFORT-STADE,70426.0,JOVS,13.0,4.31,4.12,4.215
MAISONS-ALFORT-STADE,70426.0,JOVS,3.0,0.0,,0.0
MAISONS-ALFORT-STADE,70426.0,JOVS,8.0,24.83,23.25,24.04
MAISONS-ALFORT-STADE,70426.0,SAHV,15.0,7.73,8.04,7.885
MAISONS-ALFORT-STADE,70426.0,SAHV,20.0,4.36,4.05,4.205
MAISONS-ALFORT-STADE,70426.0,SAHV,5.0,0.74,0.67,0.7050000000000001
MAISONS-ALFORT-STADE,70426.0,SAVS,12.0,6.09,6.47,6.279999999999999
MAISONS-ALFORT-STADE,70426.0,SAVS,22.0,2.03,1.9,1.9649999999999999
MAISONS-ALFORT-STADE,70426.0,SAVS,23.0,1.9,1.78,1.8399999999999999
MAISONS-ALFORT-STADE,70426.0,SAVS,6.0,1.76,2.27,2.015
MAISONS-ALFORT-STADE,70426.0,SAVS,9.0,7.08,7.09,7.085
MALAKOFF-PLATEAU DE VANVES,73766.0,DIJFP,13.0,7.46,7.94,7.7
MALAKOFF-PLATEAU DE VANVES,73766.0,DIJFP,14.0,7.97,8.79,8.379999999999999
MALAKOFF-PLATEAU DE VANVES,73766.0,DIJFP,7.0,3.05,2.66,2.855
MALAKOFF-PLATEAU DE VANVES,73766.0,JOHV,0.0,0.33,0.28,0.30500000000000005
MALAKOFF-PLATEAU DE VANVES,73766.0,JOHV,15.0,4.03,4.17,4.1
MALAKOFF-PLATEAU DE VANVES,73766.0,JOHV,17.0,10.52,10.72,10.620000000000001
MALAKOFF-PLATEAU DE VANVES,73766.0,JOHV,18.0,11.66,11.75,11.705
MALAKOFF-PLATEAU DE VANVES,73766.0,JOHV,19.0,7.28,7.21,7.245
MALAKOFF-PLATEAU DE VANVES,73766.0,JOHV,1.0,0.08,0.06,0.07
MALAKOFF-PLATEAU DE VANVES,73766.0,JOHV,23.0,0.81,0.67,0.74
MALAKOFF-PLATEAU DE VANVES,73766.0,JOVS,11.0,3.25,3.63,3.44
MALAKOFF-PLATEAU DE VANVES,73766.0,JOVS,22.0,1.11,1.22,1.165
MALAKOFF-PLATEAU DE VANVES,73766.0,SAHV,7.0,3.06,2.87,2.965
MALAKOFF-PLATEAU DE VANVES,73766.0,SAHV,8.0,4.35,4.48,4.415
MALAKOFF-PLATEAU DE VANVES,73766.0,SAVS,0.0,1.69,1.34,1.5150000000000001
MALAKOFF-PLATEAU DE VANVES,73766.0,SAVS,11.0,7.32,7.1,7.21
MALAKOFF-PLATEAU DE VANVES,73766.0,SAVS,14.0,7.6,7.77,7.685
MALAKOFF-PLATEAU DE VANVES,73766.0,SAVS,5.0,0.78,0.87,0.825
MALAKOFF-PLATEAU DE VANVES,73766.0,SAVS,6.0,1.5,2.13,1.815
MALAKOFF-PLATEAU DE VANVES,73766.0,SAVS,7.0,2.59,2.81,2.7
MALAKOFF-PLATEAU DE VANVES,73766.0,SAVS,8.0,4.09,4.53,4.3100000000000005
MALAKOFF-RUE ETIENNE DOLET,70562.0,DIJFP,16.0,7.48,8.37,7.925
MALAKOFF-RUE ETIENNE DOLET,70562.0,DIJFP,20.0,4.02,3.67,3.8449999999999998
MALAKOFF-RUE ETIENNE DOLET,70562.0,DIJFP,5.0,0.93,0.86,0.895
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOHV,11.0,2.88,2.91,2.895
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOHV,14.0,2.54,2.65,2.5949999999999998
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOHV,16.0,6.35,6.42,6.385
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOHV,23.0,0.52,0.46,0.49
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOHV,5.0,0.83,0.74,0.7849999999999999
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOHV,6.0,2.92,2.88,2.9
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,10.0,3.25,3.47,3.3600000000000003
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,11.0,3.05,3.33,3.19
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,13.0,3.2,3.2,3.2
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,14.0,2.96,3.29,3.125
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,15.0,3.33,3.69,3.51
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,17.0,12.33,13.06,12.695
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,19.0,5.97,5.54,5.755
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,2.0,0.01,0.01,0.01
MALAKOFF-RUE ETIENNE DOLET,70562.0,JOVS,9.0,9.35,9.21,9.280000000000001
MALAKOFF-RUE ETIENNE DOLET,70562.0,SAHV,22.0,1.89,1.63,1.7599999999999998
MALAKOFF-RUE ETIENNE DOLET,70562.0,SAHV,9.0,7.15,6.46,6.805
MALAKOFF-RUE ETIENNE DOLET,70562.0,SAVS,12.0,6.95,6.49,6.720000000000001
MALAKOFF-RUE ETIENNE DOLET,70562.0,SAVS,17.0,6.51,6.63,6.57
MALAKOFF-RUE ETIENNE DOLET,70562.0,SAVS,2.0,0.06,0.06,0.06
MALAKOFF-RUE ETIENNE DOLET,70562.0,SAVS,5.0,0.99,1.21,1.1
MALESHERBES,71416.0,DIJFP,5.0,0.37,0.35,0.36
MALESHERBES,71416.0,JOHV,0.0,0.32,0.28,0.30000000000000004
VOLTAIRE (LEON BLUM),71750.0,DIJFP,19.0,6.93,6.39,6.66
VOLTAIRE (LEON BLUM),71750.0,DIJFP,2.0,0.0,0.01,0.005
VOLTAIRE (LEON BLUM),71750.0,DIJFP,6.0,1.33,1.3,1.315
VOLTAIRE (LEON BLUM),71750.0,JOHV,0.0,0.92,0.85,0.885
VOLTAIRE (LEON BLUM),71750.0,JOHV,12.0,4.41,4.48,4.445
VOLTAIRE (LEON BLUM),71750.0,JOHV,20.0,4.05,3.88,3.965
VOLTAIRE (LEON BLUM),71750.0,JOHV,23.0,1.78,1.72,1.75
VOLTAIRE (LEON BLUM),71750.0,JOHV,6.0,1.47,1.57,1.52
VOLTAIRE (LEON BLUM),71750.0,JOHV,7.0,5.54,5.93,5.734999999999999
VOLTAIRE (LEON BLUM),71750.0,JOHV,8.0,14.95,14.92,14.934999999999999
VOLTAIRE (LEON BLUM),71750.0,JOHV,9.0,10.28,10.3,10.29
VOLTAIRE (LEON BLUM),71750.0,JOVS,15.0,4.89,4.91,4.9
VOLTAIRE (LEON BLUM),71750.0,JOVS,17.0,8.03,8.14,8.085
VOLTAIRE (LEON BLUM),71750.0,JOVS,20.0,4.12,3.75,3.935
VOLTAIRE (LEON BLUM),71750.0,JOVS,7.0,4.46,4.72,4.59
VOLTAIRE (LEON BLUM),71750.0,JOVS,9.0,10.81,10.86,10.835
VOLTAIRE (LEON BLUM),71750.0,SAHV,15.0,7.77,8.14,7.955
VOLTAIRE (LEON BLUM),71750.0,SAHV,18.0,7.76,7.82,7.79
VOLTAIRE (LEON BLUM),71750.0,SAHV,21.0,3.6,3.4,3.5
VOLTAIRE (LEON BLUM),71750.0,SAHV,22.0,3.03,2.73,2.88
VOLTAIRE (LEON BLUM),71750.0,SAVS,14.0,7.04,7.13,7.085
VOLTAIRE (LEON BLUM),71750.0,SAVS,15.0,7.89,8.07,7.98
WAGRAM,71423.0,DIJFP,10.0,5.42,5.92,5.67
WAGRAM,71423.0,DIJFP,15.0,7.89,8.25,8.07
WAGRAM,71423.0,DIJFP,16.0,7.83,8.48,8.155000000000001
WAGRAM,71423.0,DIJFP,22.0,2.14,3.48,2.81
WAGRAM,71423.0,DIJFP,3.0,0.0,0.0,0.0
WAGRAM,71423.0,DIJFP,6.0,1.02,0.99,1.005
WAGRAM,71423.0,DIJFP,9.0,5.46,5.14,5.3
WAGRAM,71423.0,JOHV,11.0,3.51,3.59,3.55
WAGRAM,71423.0,JOHV,20.0,4.1,3.83,3.965
WAGRAM,71423.0,JOHV,21.0,1.67,1.54,1.605
WAGRAM,71423.0,JOHV,23.0,0.96,0.96,0.96
WAGRAM,71423.0,JOVS,11.0,3.45,3.36,3.4050000000000002
WAGRAM,71423.0,JOVS,20.0,4.26,3.82,4.04
WAGRAM,71423.0,JOVS,22.0,1.34,1.42,1.38
WAGRAM,71423.0,JOVS,5.0,0.36,0.47,0.415
WAGRAM,71423.0,JOVS,7.0,3.34,3.16,3.25
WAGRAM,71423.0,JOVS,8.0,9.86,8.77,9.315
WAGRAM,71423.0,SAHV,14.0,7.31,7.44,7.375
WAGRAM,71423.0,SAHV,15.0,7.77,7.69,7.73
WAGRAM,71423.0,SAHV,18.0,6.98,7.42,7.2
WAGRAM,71423.0,SAHV,23.0,2.22,2.03,2.125
WAGRAM,71423.0,SAVS,10.0,5.63,5.93,5.779999999999999
WAGRAM,71423.0,SAVS,14.0,6.85,7.19,7.02
WAGRAM,71423.0,SAVS,18.0,7.2,7.08,7.140000000000001
WAGRAM,71423.0,SAVS,22.0,2.24,2.37,2.305
WAGRAM,71423.0,SAVS,23.0,2.58,2.2,2.39
WAGRAM,71423.0,SAVS,5.0,0.44,0.8,0.62
WAGRAM,71423.0,SAVS,6.0,1.06,1.3,1.1800000000000002
BOTZARIS,71906.0,DIJFP,11.0,5.39,6.64,6.015
BOTZARIS,71906.0,DIJFP,18.0,8.84,7.25,8.045
BOTZARIS,71906.0,DIJFP,21.0,3.87,4.03,3.95
BOTZARIS,71906.0,DIJFP,22.0,3.5,3.78,3.6399999999999997
BOTZARIS,71906.0,DIJFP,9.0,4.92,4.75,4.835
BOTZARIS,71906.0,JOHV,18.0,6.63,6.78,6.705
BOTZARIS,71906.0,JOHV,1.0,0.12,0.11,0.11499999999999999
BOTZARIS,71906.0,JOHV,21.0,1.52,1.44,1.48
BOTZARIS,71906.0,JOHV,22.0,1.33,1.02,1.175
BOTZARIS,71906.0,JOHV,23.0,1.2,1.02,1.1099999999999999
BOTZARIS,71906.0,JOHV,7.0,8.12,8.61,8.364999999999998
BOTZARIS,71906.0,JOHV,8.0,19.37,19.69,19.53
BOTZARIS,71906.0,JOHV,9.0,11.02,10.91,10.965
BOTZARIS,71906.0,JOVS,0.0,0.97,1.19,1.08
BOTZARIS,71906.0,JOVS,15.0,4.75,4.65,4.7
BOTZARIS,71906.0,JOVS,2.0,0.02,0.01,0.015
BOTZARIS,71906.0,JOVS,4.0,0.0,0.01,0.005
BOTZARIS,71906.0,SAHV,0.0,3.83,2.96,3.395
BOTZARIS,71906.0,SAHV,18.0,7.25,7.92,7.585
BOTZARIS,71906.0,SAHV,9.0,6.02,5.82,5.92
BOTZARIS,71906.0,SAVS,0.0,4.24,3.9,4.07
BOTZARIS,71906.0,SAVS,12.0,5.7,5.88,5.79
BOTZARIS,71906.0,SAVS,18.0,7.61,6.83,7.220000000000001
BOTZARIS,71906.0,SAVS,2.0,0.07,0.07,0.07
BOTZARIS,71906.0,SAVS,8.0,4.28,4.08,4.18
BOTZARIS,71906.0,SAVS,9.0,5.25,5.7,5.475
BOUCICAUT,412992.0,DIJFP,11.0,7.09,7.58,7.335
BOUCICAUT,412992.0,DIJFP,13.0,7.83,8.08,7.955
BOUCICAUT,412992.0,DIJFP,19.0,6.01,5.99,6.0
BOUCICAUT,412992.0,DIJFP,20.0,4.0,4.15,4.075
BOUCICAUT,412992.0,DIJFP,21.0,2.51,2.82,2.665
BOUCICAUT,412992.0,DIJFP,3.0,0.01,0.01,0.01
BOUCICAUT,412992.0,JOHV,23.0,1.17,1.03,1.1
BOUCICAUT,412992.0,JOHV,2.0,0.01,0.0,0.005
BOUCICAUT,412992.0,JOHV,4.0,0.0,0.0,0.0
BOUCICAUT,412992.0,JOHV,8.0,20.9,20.83,20.865
BOUCICAUT,412992.0,JOVS,16.0,5.39,5.53,5.46
BOUCICAUT,412992.0,JOVS,22.0,1.65,1.83,1.74
BOUCICAUT,412992.0,JOVS,23.0,1.27,1.3,1.2850000000000001
BOUCICAUT,412992.0,JOVS,6.0,1.42,1.72,1.5699999999999998
BOUCICAUT,412992.0,JOVS,9.0,13.92,13.43,13.675
BOUCICAUT,412992.0,SAHV,12.0,6.74,6.46,6.6
BOUCICAUT,412992.0,SAHV,20.0,6.13,6.26,6.195
BOUCICAUT,412992.0,SAHV,23.0,2.62,2.32,2.4699999999999998
BOUCICAUT,412992.0,SAHV,2.0,0.03,0.03,0.03
BOUCICAUT,412992.0,SAVS,0.0,1.88,1.39,1.6349999999999998
BOUCICAUT,412992.0,SAVS,15.0,7.71,7.86,7.785
BOUCICAUT,412992.0,SAVS,1.0,0.77,0.54,0.655
BOUCICAUT,412992.0,SAVS,7.0,2.19,2.45,2.3200000000000003
RUE DES BOULETS,71694.0,DIJFP,0.0,0.67,0.63,0.65
FORT D'AUBERVILLIERS,73695.0,JOHV,11.0,4.2,4.27,4.234999999999999
FORT D'AUBERVILLIERS,73695.0,JOHV,13.0,4.9,4.92,4.91
FORT D'AUBERVILLIERS,73695.0,JOHV,19.0,3.35,3.25,3.3
FORT D'AUBERVILLIERS,73695.0,JOHV,20.0,2.15,2.02,2.085
FORT D'AUBERVILLIERS,73695.0,JOVS,0.0,0.26,0.33,0.29500000000000004
FORT D'AUBERVILLIERS,73695.0,JOVS,12.0,4.74,4.79,4.765000000000001
FORT D'AUBERVILLIERS,73695.0,JOVS,18.0,5.36,5.39,5.375
FORT D'AUBERVILLIERS,73695.0,JOVS,8.0,12.89,11.69,12.29
FORT D'AUBERVILLIERS,73695.0,JOVS,9.0,8.79,8.55,8.67
FORT D'AUBERVILLIERS,73695.0,SAHV,10.0,6.95,7.1,7.025
FORT D'AUBERVILLIERS,73695.0,SAHV,12.0,5.79,6.19,5.99
FORT D'AUBERVILLIERS,73695.0,SAHV,13.0,6.4,6.44,6.42
